ID	Label	PrefLabel	Entity Type	TYPE	Property Assertions	Synonyms	Function
AllenDend:CS201810310_33	VISp_ALM 033 - CS201810310_33	L5 PT VISp Krt80 - CS201810310_33	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_167	L5 PT VISp Krt80	
AllenDend:CS201810310_168	VISp_ALM 034-036 - CS201810310_168	 - CS201810310_168	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_164	n35	
AllenDend:CS201810310_34	VISp_ALM 034 - CS201810310_34	L5 PT ALM Slco2a1 - CS201810310_34	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_168	L5 PT ALM Slco2a1	
AllenDend:CS201810310_169	VISp_ALM 035-036 - CS201810310_169	 - CS201810310_169	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_168	n36	
AllenDend:CS201810310_35	VISp_ALM 035 - CS201810310_35	L5 PT ALM Npsr1 - CS201810310_35	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_169	L5 PT ALM Npsr1	
AllenDend:CS201810310_36	VISp_ALM 036 - CS201810310_36	L5 PT ALM Hpgd - CS201810310_36	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_169	L5 PT ALM Hpgd	
AllenDend:CS201810310_170	VISp_ALM 037-055 - CS201810310_170	 - CS201810310_170	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_138	n37	
AllenDend:CS201810310_171	VISp_ALM 037-040 - CS201810310_171	L5/6 NP - CS201810310_171	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_170	n38|L5/6 NP	
AllenDend:CS201810310_172	VISp_ALM 037-039 - CS201810310_172	 - CS201810310_172	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_171	n39	
AllenDend:CS201810310_37	VISp_ALM 037 - CS201810310_37	L5 NP VISp Trhr Cpne7 - CS201810310_37	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_172	L5 NP VISp Trhr Cpne7	
AllenDend:CS201810310_173	VISp_ALM 038-039 - CS201810310_173	 - CS201810310_173	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_172	n40	
AllenDend:CS201810310_38	VISp_ALM 038 - CS201810310_38	L5 NP ALM Trhr Nefl - CS201810310_38	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_173	L5 NP ALM Trhr Nefl	
AllenDend:CS201810310_39	VISp_ALM 039 - CS201810310_39	L5 NP VISp Trhr Met - CS201810310_39	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_173	L5 NP VISp Trhr Met	
AllenDend:CS201810310_40	VISp_ALM 040 - CS201810310_40	L6 NP ALM Trh - CS201810310_40	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_171	L6 NP ALM Trh	
AllenDend:CS201810310_174	VISp_ALM 041-055 - CS201810310_174	L6 - CS201810310_174	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_170	n41|L6	
AllenDend:CS201810310_175	VISp_ALM 041-047 - CS201810310_175	L6 CT - CS201810310_175	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_174	n42|L6 CT	
AllenDend:CS201810310_176	VISp_ALM 041-046 - CS201810310_176	 - CS201810310_176	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_175	n43	
AllenDend:CS201810310_177	VISp_ALM 041-043 - CS201810310_177	 - CS201810310_177	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_176	n44	
AllenDend:CS201810310_41	VISp_ALM 041 - CS201810310_41	L6 CT Nxph2 Sla - CS201810310_41	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_177	L6 CT Nxph2 Sla	
AllenDend:CS201810310_178	VISp_ALM 042-043 - CS201810310_178	 - CS201810310_178	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_177	n45	
AllenDend:CS201810310_42	VISp_ALM 042 - CS201810310_42	L6 CT ALM Cpa6 - CS201810310_42	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_178	L6 CT ALM Cpa6	
AllenDend:CS201810310_43	VISp_ALM 043 - CS201810310_43	L6 CT VISp Krt80 Sla - CS201810310_43	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_178	L6 CT VISp Krt80 Sla	
AllenDend:CS201810310_179	VISp_ALM 044-046 - CS201810310_179	 - CS201810310_179	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_176	n46	
AllenDend:CS201810310_44	VISp_ALM 044 - CS201810310_44	L6 CT VISp Nxph2 Wls - CS201810310_44	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_179	L6 CT VISp Nxph2 Wls	
AllenDend:CS201810310_180	VISp_ALM 045-046 - CS201810310_180	 - CS201810310_180	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_179	n47	
AllenDend:CS201810310_45	VISp_ALM 045 - CS201810310_45	L6 CT VISp Ctxn3 Brinp3 - CS201810310_45	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_180	L6 CT VISp Ctxn3 Brinp3	
AllenDend:CS201810310_46	VISp_ALM 046 - CS201810310_46	L6 CT VISp Ctxn3 Sla - CS201810310_46	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_180	L6 CT VISp Ctxn3 Sla	
AllenDend:CS201810310_47	VISp_ALM 047 - CS201810310_47	L6 CT VISp Gpr139 - CS201810310_47	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_175	L6 CT VISp Gpr139	
AllenDend:CS201810310_181	VISp_ALM 048-055 - CS201810310_181	L6b - CS201810310_181	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_174	n48|L6b	
AllenDend:CS201810310_182	VISp_ALM 048-054 - CS201810310_182	 - CS201810310_182	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_181	n49	
AllenDend:CS201810310_183	VISp_ALM 048-050 - CS201810310_183	 - CS201810310_183	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_182	n50	
AllenDend:CS201810310_48	VISp_ALM 048 - CS201810310_48	L6b Col8a1 Rprm - CS201810310_48	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_183	L6b Col8a1 Rprm	
AllenDend:CS201810310_184	VISp_ALM 049-050 - CS201810310_184	 - CS201810310_184	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_183	n51	
AllenDend:CS201810310_49	VISp_ALM 049 - CS201810310_49	L6b VISp Mup5 - CS201810310_49	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_184	L6b VISp Mup5	
AllenDend:CS201810310_50	VISp_ALM 050 - CS201810310_50	L6b VISp Col8a1 Rxfp1 - CS201810310_50	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_184	L6b VISp Col8a1 Rxfp1	
AllenDend:CS201810310_185	VISp_ALM 051-054 - CS201810310_185	 - CS201810310_185	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_182	n52	
AllenDend:CS201810310_186	VISp_ALM 051-052 - CS201810310_186	 - CS201810310_186	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_185	n53	
AllenDend:CS201810310_51	VISp_ALM 051 - CS201810310_51	L6b ALM Olfr111 Spon1 - CS201810310_51	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_186	L6b ALM Olfr111 Spon1	
AllenDend:CS201810310_52	VISp_ALM 052 - CS201810310_52	L6b ALM Olfr111 Nxph1 - CS201810310_52	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_186	L6b ALM Olfr111 Nxph1	
AllenDend:CS201810310_53	VISp_ALM 053 - CS201810310_53	L6b P2ry12 - CS201810310_53	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_185	L6b P2ry12	
AllenDend:CS201810310_54	VISp_ALM 054 - CS201810310_54	L6b VISp Crh - CS201810310_54	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_185	L6b VISp Crh	
AllenDend:CS201810310_55	VISp_ALM 055 - CS201810310_55	L6b Hsd17b2 - CS201810310_55	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_181	L6b Hsd17b2	
AllenDend:CS201810310_187	VISp_ALM 056-115 - CS201810310_187	GABAergic - CS201810310_187	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_137	n54|GABAergic	
AllenDend:CS201810310_188	VISp_ALM 056-084 - CS201810310_188	 - CS201810310_188	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_187	n55	
AllenDend:CS201810310_189	VISp_ALM 056-068 - CS201810310_189	 - CS201810310_189	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_188	n56	
AllenDend:CS201810310_190	VISp_ALM 056-062 - CS201810310_190	Lamp5 - CS201810310_190	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_189	n57|Lamp5	
AllenDend:CS201810310_191	VISp_ALM 056-060 - CS201810310_191	 - CS201810310_191	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_190	n58	
AllenDend:CS201810310_56	VISp_ALM 056 - CS201810310_56	Lamp5 Krt73 - CS201810310_56	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_191	Lamp5 Krt73	
AllenDend:CS201810310_192	VISp_ALM 057-060 - CS201810310_192	 - CS201810310_192	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_191	n59	
AllenDend:CS201810310_193	VISp_ALM 057-058 - CS201810310_193	 - CS201810310_193	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_192	n60	
AllenDend:CS201810310_57	VISp_ALM 057 - CS201810310_57	Lamp5 Fam19a1 Pax6 - CS201810310_57	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_193	Lamp5 Fam19a1 Pax6	
AllenDend:CS201810310_58	VISp_ALM 058 - CS201810310_58	Lamp5 Fam19a1 Tmem182 - CS201810310_58	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_193	Lamp5 Fam19a1 Tmem182	
AllenDend:CS201810310_194	VISp_ALM 059-060 - CS201810310_194	 - CS201810310_194	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_192	n61	
AllenDend:CS201810310_59	VISp_ALM 059 - CS201810310_59	Lamp5 Ntn1 Npy2r - CS201810310_59	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_194	Lamp5 Ntn1 Npy2r	
AllenDend:CS201810310_60	VISp_ALM 060 - CS201810310_60	Lamp5 Plch2 Dock5 - CS201810310_60	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_194	Lamp5 Plch2 Dock5	
AllenDend:CS201810310_195	VISp_ALM 061-062 - CS201810310_195	 - CS201810310_195	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_190	n62	
AllenDend:CS201810310_61	VISp_ALM 061 - CS201810310_61	Lamp5 Lsp1 - CS201810310_61	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_195	Lamp5 Lsp1|Lamp5 Rosehip	
AllenDend:CS201810310_62	VISp_ALM 062 - CS201810310_62	Lamp5 Lhx6 - CS201810310_62	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_195	Lamp5 Lhx6|Lamp5 Lhx6	
AllenDend:CS201810310_196	VISp_ALM 063-068 - CS201810310_196	 - CS201810310_196	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_189	n63	
AllenDend:CS201810310_197	VISp_ALM 063-066 - CS201810310_197	Sncg - CS201810310_197	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_196	n64|Sncg	
AllenDend:CS201810310_63	VISp_ALM 063 - CS201810310_63	Sncg Slc17a8 - CS201810310_63	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_197	Sncg Slc17a8	
AllenDend:CS201810310_198	VISp_ALM 064-066 - CS201810310_198	 - CS201810310_198	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_197	n65	
AllenDend:CS201810310_199	VISp_ALM 064-065 - CS201810310_199	 - CS201810310_199	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_198	n66	
AllenDend:CS201810310_64	VISp_ALM 064 - CS201810310_64	Sncg Vip Nptx2 - CS201810310_64	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_199	Sncg Vip Nptx2	
AllenDend:CS201810310_65	VISp_ALM 065 - CS201810310_65	Sncg Gpr50 - CS201810310_65	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_199	Sncg Gpr50	
AllenDend:CS201810310_66	VISp_ALM 066 - CS201810310_66	Sncg Vip Itih5 - CS201810310_66	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_198	Sncg Vip Itih5	
AllenDend:CS201810310_200	VISp_ALM 067-068 - CS201810310_200	Serpinf1 - CS201810310_200	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_196	n67|Serpinf1	
AllenDend:CS201810310_67	VISp_ALM 067 - CS201810310_67	Serpinf1 Clrn1 - CS201810310_67	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_200	Serpinf1 Clrn1	
AllenDend:CS201810310_68	VISp_ALM 068 - CS201810310_68	Serpinf1 Aqp5 Vip - CS201810310_68	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_200	Serpinf1 Aqp5 Vip	
AllenDend:CS201810310_201	VISp_ALM 069-084 - CS201810310_201	Vip - CS201810310_201	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_188	n68|Vip	
AllenDend:CS201810310_202	VISp_ALM 069-070 - CS201810310_202	 - CS201810310_202	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_201	n69	
AllenDend:CS201810310_69	VISp_ALM 069 - CS201810310_69	Vip Igfbp6 Car10 - CS201810310_69	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_202	Vip Igfbp6 Car10	
AllenDend:CS201810310_70	VISp_ALM 070 - CS201810310_70	Vip Igfbp6 Pltp - CS201810310_70	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_202	Vip Igfbp6 Pltp	
AllenDend:CS201810310_203	VISp_ALM 071-084 - CS201810310_203	 - CS201810310_203	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_201	n70	
AllenDend:CS201810310_204	VISp_ALM 071-081 - CS201810310_204	 - CS201810310_204	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_203	n71	
AllenDend:CS201810310_205	VISp_ALM 071-072 - CS201810310_205	 - CS201810310_205	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_204	n72	
AllenDend:CS201810310_71	VISp_ALM 071 - CS201810310_71	Vip Lmo1 Fam159b - CS201810310_71	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_205	Vip Lmo1 Fam159b	
AllenDend:CS201810310_72	VISp_ALM 072 - CS201810310_72	Vip Lmo1 Myl1 - CS201810310_72	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_205	Vip Lmo1 Myl1	
AllenDend:CS201810310_206	VISp_ALM 073-081 - CS201810310_206	 - CS201810310_206	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_204	n73	
AllenDend:CS201810310_207	VISp_ALM 073-075 - CS201810310_207	 - CS201810310_207	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_206	n74	
AllenDend:CS201810310_73	VISp_ALM 073 - CS201810310_73	Vip Igfbp4 Mab21l1 - CS201810310_73	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_207	Vip Igfbp4 Mab21l1	
AllenDend:CS201810310_208	VISp_ALM 074-075 - CS201810310_208	 - CS201810310_208	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_207	n75	
AllenDend:CS201810310_74	VISp_ALM 074 - CS201810310_74	Vip Arhgap36 Hmcn1 - CS201810310_74	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_208	Vip Arhgap36 Hmcn1	
AllenDend:CS201810310_75	VISp_ALM 075 - CS201810310_75	Vip Gpc3 Slc18a3 - CS201810310_75	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_208	Vip Gpc3 Slc18a3	
AllenDend:CS201810310_209	VISp_ALM 076-081 - CS201810310_209	 - CS201810310_209	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_206	n76	
AllenDend:CS201810310_210	VISp_ALM 076-079 - CS201810310_210	 - CS201810310_210	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_209	n77	
AllenDend:CS201810310_211	VISp_ALM 076-077 - CS201810310_211	 - CS201810310_211	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_210	n78	
AllenDend:CS201810310_76	VISp_ALM 076 - CS201810310_76	Vip Ptprt Pkp2 - CS201810310_76	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_211	Vip Ptprt Pkp2	
AllenDend:CS201810310_77	VISp_ALM 077 - CS201810310_77	Vip Rspo4 Rxfp1 Chat - CS201810310_77	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_211	Vip Rspo4 Rxfp1 Chat	
AllenDend:CS201810310_212	VISp_ALM 078-079 - CS201810310_212	 - CS201810310_212	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_210	n79	
AllenDend:CS201810310_78	VISp_ALM 078 - CS201810310_78	Vip Lect1 Oxtr - CS201810310_78	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_212	Vip Lect1 Oxtr	
AllenDend:CS201810310_79	VISp_ALM 079 - CS201810310_79	Vip Rspo1 Itga4 - CS201810310_79	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_212	Vip Rspo1 Itga4	
AllenDend:CS201810310_213	VISp_ALM 080-081 - CS201810310_213	 - CS201810310_213	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_209	n80	
AllenDend:CS201810310_80	VISp_ALM 080 - CS201810310_80	Vip Chat Htr1f - CS201810310_80	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_213	Vip Chat Htr1f	
AllenDend:CS201810310_81	VISp_ALM 081 - CS201810310_81	Vip Pygm C1ql1 - CS201810310_81	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_213	Vip Pygm C1ql1	
AllenDend:CS201810310_214	VISp_ALM 082-084 - CS201810310_214	 - CS201810310_214	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_203	n81	
AllenDend:CS201810310_215	VISp_ALM 082-083 - CS201810310_215	 - CS201810310_215	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_214	n82	
AllenDend:CS201810310_82	VISp_ALM 082 - CS201810310_82	Vip Crispld2 Htr2c - CS201810310_82	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_215	Vip Crispld2 Htr2c	
AllenDend:CS201810310_83	VISp_ALM 083 - CS201810310_83	Vip Crispld2 Kcne4 - CS201810310_83	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_215	Vip Crispld2 Kcne4	
AllenDend:CS201810310_84	VISp_ALM 084 - CS201810310_84	Vip Col15a1 Pde1a - CS201810310_84	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_214	Vip Col15a1 Pde1a	
AllenDend:CS201810310_216	VISp_ALM 085-115 - CS201810310_216	 - CS201810310_216	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_187	n83	
AllenDend:CS201810310_85	VISp_ALM 085 - CS201810310_85	Sst Chodl - CS201810310_85	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_216	Sst Chodl|Sst Chodl	
AllenDend:CS201810310_217	VISp_ALM 086-115 - CS201810310_217	 - CS201810310_217	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_216	n84	
AllenDend:CS201810310_218	VISp_ALM 086-105 - CS201810310_218	Sst - CS201810310_218	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_217	n85|Sst	
AllenDend:CS201810310_219	VISp_ALM 086-104 - CS201810310_219	 - CS201810310_219	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_218	n86	
AllenDend:CS201810310_220	VISp_ALM 086-087 - CS201810310_220	 - CS201810310_220	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_219	n87	
AllenDend:CS201810310_86	VISp_ALM 086 - CS201810310_86	Sst Mme Fam114a1 - CS201810310_86	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_220	Sst Mme Fam114a1	
AllenDend:CS201810310_87	VISp_ALM 087 - CS201810310_87	Sst Tac1 Htr1d - CS201810310_87	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_220	Sst Tac1 Htr1d	
AllenDend:CS201810310_88	VISp_ALM 088 - CS201810310_88	Sst Tac1 Tacr3 - CS201810310_88	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_219	Sst Tac1 Tacr3	
AllenDend:CS201810310_221	VISp_ALM 089-090 - CS201810310_221	 - CS201810310_221	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_219	n88	
AllenDend:CS201810310_89	VISp_ALM 089 - CS201810310_89	Sst Calb2 Necab1 - CS201810310_89	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_221	Sst Calb2 Necab1	
AllenDend:CS201810310_90	VISp_ALM 090 - CS201810310_90	Sst Calb2 Pdlim5 - CS201810310_90	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_221	Sst Calb2 Pdlim5	
AllenDend:CS201810310_91	VISp_ALM 091 - CS201810310_91	Sst Nr2f2 Necab1 - CS201810310_91	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_219	Sst Nr2f2 Necab1	
AllenDend:CS201810310_222	VISp_ALM 092-094 - CS201810310_222	 - CS201810310_222	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_219	n89	
AllenDend:CS201810310_223	VISp_ALM 092-093 - CS201810310_223	 - CS201810310_223	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_222	n90	
AllenDend:CS201810310_92	VISp_ALM 092 - CS201810310_92	Sst Myh8 Etv1  - CS201810310_92	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_223	Sst Myh8 Etv1 	
AllenDend:CS201810310_93	VISp_ALM 093 - CS201810310_93	Sst Chrna2 Glra3 - CS201810310_93	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_223	Sst Chrna2 Glra3	
AllenDend:CS201810310_94	VISp_ALM 094 - CS201810310_94	Sst Myh8 Fibin - CS201810310_94	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_222	Sst Myh8 Fibin	
AllenDend:CS201810310_224	VISp_ALM 095-096 - CS201810310_224	 - CS201810310_224	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_219	n91	
AllenDend:CS201810310_95	VISp_ALM 095 - CS201810310_95	Sst Chrna2 Ptgdr - CS201810310_95	BDSHELP:Cluster	owl:NamedIndividual	AllenDend:CS201810310_224	Sst Chrna2 Ptgdr	
