AllenDend:CS202002013_43	owl:NamedIndividual	#8A2B1A
AllenDend:CS202002013_44	owl:NamedIndividual	#804600
AllenDend:CS202002013_45	owl:NamedIndividual	#8C6012
AllenDend:CS202002013_46	owl:NamedIndividual	#A81111
AllenDend:CS202002013_47	owl:NamedIndividual	#9B211B
AllenDend:CS202002013_48	owl:NamedIndividual	#ED4C50
AllenDend:CS202002013_49	owl:NamedIndividual	#C05661
AllenDend:CS202002013_50	owl:NamedIndividual	#E62A5D
AllenDend:CS202002013_51	owl:NamedIndividual	#BC4B11
AllenDend:CS202002013_52	owl:NamedIndividual	#B6411E
AllenDend:CS202002013_53	owl:NamedIndividual	#BC2D71
AllenDend:CS202002013_54	owl:NamedIndividual	#9C4165
AllenDend:CS202002013_55	owl:NamedIndividual	#BC2C41
AllenDend:CS202002013_56	owl:NamedIndividual	#FF197F
AllenDend:CS202002013_57	owl:NamedIndividual	#F4358B
AllenDend:CS202002013_58	owl:NamedIndividual	#00FF34
AllenDend:CS202002013_59	owl:NamedIndividual	#07D945
AllenDend:CS202002013_60	owl:NamedIndividual	#2EB934
AllenDend:CS202002013_61	owl:NamedIndividual	#09CCC6
AllenDend:CS202002013_62	owl:NamedIndividual	#52B8AA
AllenDend:CS202002013_63	owl:NamedIndividual	#58D2C1
AllenDend:CS202002013_64	owl:NamedIndividual	#4A9F93
AllenDend:CS202002013_65	owl:NamedIndividual	#4EAC9C
AllenDend:CS202002013_66	owl:NamedIndividual	#52B4B8
AllenDend:CS202002013_67	owl:NamedIndividual	#B2AD23
AllenDend:CS202002013_68	owl:NamedIndividual	#81791F
AllenDend:CS202002013_69	owl:NamedIndividual	#5100FF
AllenDend:CS202002013_70	owl:NamedIndividual	#0D5D7E
AllenDend:CS202002013_71	owl:NamedIndividual	#0B77A5
AllenDend:CS202002013_72	owl:NamedIndividual	#0B8AA5
AllenDend:CS202002013_73	owl:NamedIndividual	#0A75B1
AllenDend:CS202002013_74	owl:NamedIndividual	#1AAB99
AllenDend:CS202002013_75	owl:NamedIndividual	#168577
AllenDend:CS202002013_76	owl:NamedIndividual	#338C5E
AllenDend:CS202002013_77	owl:NamedIndividual	#2FBCE5
AllenDend:CS202002013_78	owl:NamedIndividual	#3E766C
AllenDend:CS202002013_79	owl:NamedIndividual	#516B78
AllenDend:CS202002013_80	owl:NamedIndividual	#557361
AllenDend:CS202002013_81	owl:NamedIndividual	#69419D
AllenDend:CS202002013_82	owl:NamedIndividual	#46306A
AllenDend:CS202002013_83	owl:NamedIndividual	#464576
AllenDend:CS202002013_84	owl:NamedIndividual	#7044AA
AllenDend:CS202002013_85	owl:NamedIndividual	#573D90
AllenDend:CS202002013_86	owl:NamedIndividual	#48CB80
AllenDend:CS202002013_87	owl:NamedIndividual	#3C78BC
AllenDend:CS202002013_88	owl:NamedIndividual	#47867A
AllenDend:CS202002013_89	owl:NamedIndividual	#C60C0F
AllenDend:CS202002013_90	owl:NamedIndividual	#931010
AllenDend:CS202002013_91	owl:NamedIndividual	#2E3E39
AllenDend:CS202002013_92	owl:NamedIndividual	#332F26
AllenDend:CS202002013_93	owl:NamedIndividual	#5A503F
AllenDend:CS202002013_94	owl:NamedIndividual	#8D7C5D
AllenDend:CS202002013_95	owl:NamedIndividual	#374A45
AllenDend:CS202002013_96	owl:NamedIndividual	#5E8A79
AllenDend:CS202002013_97	owl:NamedIndividual	#3F574E
AllenDend:CS202002013_98	owl:NamedIndividual	#65978A
AllenDend:CS202002013_99	owl:NamedIndividual	#474662
AllenDend:CS202002013_100	owl:NamedIndividual	#6CA491
AllenDend:CS202002013_101	owl:NamedIndividual	#4F7165
AllenDend:CS202002013_102	owl:NamedIndividual	#72B09C
AllenDend:CS202002013_103	owl:NamedIndividual	#8D6A62
AllenDend:CS202002013_104	owl:NamedIndividual	#3B3F32
AllenDend:CS202002013_105	owl:NamedIndividual	#697255
AllenDend:CS202002013_106	owl:NamedIndividual	#535944
AllenDend:CS202002013_107	owl:NamedIndividual	#535945
AllenDend:CS202002013_108	owl:NamedIndividual	#535946
AllenDend:CS202002013_109	owl:NamedIndividual	#535947
AllenDend:CS202002013_110	owl:NamedIndividual	#535948
AllenDend:CS202002013_111	owl:NamedIndividual	#A6906F
AllenDend:CS202002013_112	owl:NamedIndividual	#A77C70
AllenDend:CS202002013_113	owl:NamedIndividual	#6E7C6F
AllenDend:CS202002013_114	owl:NamedIndividual	#8BA38D
AllenDend:CS202002013_115	owl:NamedIndividual	#73967F
AllenDend:CS202002013_116	owl:NamedIndividual	#709F6D
AllenDend:CS202002013_123	owl:NamedIndividual	#F05A28
AllenDend:CS202002013_124	owl:NamedIndividual	#C456AA
AllenDend:CS202002013_125	owl:NamedIndividual	#DA808C
AllenDend:CS202002013_133	owl:NamedIndividual	#D633FF
AllenDend:CS202002013_138	owl:NamedIndividual	#B864CC
AllenDend:CS202002013_150	owl:NamedIndividual	#ED892E
AllenDend:CS202002013_179	owl:NamedIndividual	#00ADEE
AllenDend:CS202002013_183	owl:NamedIndividual	#C4EC04
AllenDend:CS202002013_188	owl:NamedIndividual	#09CCC6
AllenDend:CS202002013_189	owl:NamedIndividual	#50B2AD
AllenDend:CS202002013_192	owl:NamedIndividual	#A19922
AllenDend:CS202002013_193	owl:NamedIndividual	#0D5B78
AllenDend:CS202002013_197	owl:NamedIndividual	#2D8CB8
AllenDend:CS202002013_203	owl:NamedIndividual	#53377D
AllenDend:CS202002013_207	owl:NamedIndividual	#3E9E64
AllenDend:CS202002013_209	owl:NamedIndividual	#C60C0F
AllenDend:CS202002013_210	owl:NamedIndividual	#665C47
AllenDend:CS202002013_212	owl:NamedIndividual	#2E3E39
AllenDend:CS202002013_219	owl:NamedIndividual	#6C7557
AllenDend:CS202002013_222	owl:NamedIndividual	#697255
AllenDend:CS202002013_229	owl:NamedIndividual	#94AF97
AllenDend:CS202002013_232	owl:NamedIndividual	#FF9900
AllenDend:CS202002013_233	owl:NamedIndividual	#D93137
AllenDend:CS202002013_235	owl:NamedIndividual	#808080
AllenDend:CS202002013_236	owl:NamedIndividual	#598077
