ID	Synonym	Pref Name	Obsoleted By	Obselete	Comment	Label	Definition	Exact Synonym
http://purl.obolibrary.org/obo/PCL_0000352	Vip Chat_2	Grik4-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011025	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Grik4-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Grik4, and Htr4 mRNAs	pCL352
http://purl.obolibrary.org/obo/PCL_0000353	Vip Gpc3	Pbx3-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011019	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Pbx3-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Pbx3, and Pde3a, and Vip mRNAs	pCL353
http://purl.obolibrary.org/obo/PCL_0000354	Vip Htr1f	Nov-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011018	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Nov-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Nov, and Vip, and Vwc2l mRNAs	pCL354
http://purl.obolibrary.org/obo/PCL_0000355	Vip Igfbp6_1	Thsd7a-expressing mouse primary motor cortex GABAergic interneuron		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Thsd7a-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Gm39185, and Thsd7a mRNAs	pCL355
http://purl.obolibrary.org/obo/PCL_0000356	Vip Igfbp6_2	Crh-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011027	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Crh-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Crh, and Thsd7b mRNAs	pCL356
http://purl.obolibrary.org/obo/PCL_0000357	Vip Mybpc1_1	Calb2-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011022	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Calb2-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Calb2, and Gm2516 mRNAs	pCL357
http://purl.obolibrary.org/obo/PCL_0000358	Vip Mybpc1_2	Htr3a-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011021	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Htr3a-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses 5033421B08Rik, and Htr3a mRNAs	pCL358
http://purl.obolibrary.org/obo/PCL_0000359	Vip Mybpc1_3	Caln1-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011024	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Caln1-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Caln1, and Grm8 mRNAs	pCL359
http://purl.obolibrary.org/obo/PCL_0000360	Vip Serpinf1_1	Rgs16-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011015	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Rgs16-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Rgs16, and Sfrp2 mRNAs	pCL360
http://purl.obolibrary.org/obo/PCL_0000361	Vip Serpinf1_2	Col14a1-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011016	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Col14a1-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Col14a1, and Nov, and Pbx3 mRNAs	pCL361
http://purl.obolibrary.org/obo/PCL_0000362	Vip Serpinf1_3	Enpp2-expressing mouse primary motor cortex GABAergic interneuron		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Enpp2-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Enpp2, and Homer2, and Nov, and Plekhg1 mRNAs	pCL362
http://purl.obolibrary.org/obo/PCL_0000363	Vip Sncg	Enpp2-expressing mouse primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0011014	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Nectin3-expressing mouse primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing mouse primary motor cortex GABAergic interneuron that selectively expresses Crh, and Nectin3, and Unc5b mRNAs	pCL363
http://purl.obolibrary.org/obo/PCL_0000364		Meis2 expressing glutamatergic neuron		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Meis2 expressing glutamatergic neuron	OBSOLETE. is a SATB2-expressing primary motor cortex Glutamatergic neuron that selectively expresses Meis2	pCL364
http://purl.obolibrary.org/obo/PCL_0000366	L5 PT_1	Crym-expressing mouse primary motor cortex glutamatergic neuron		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Crym-expressing mouse primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Extratelencephalic mouse primary motor cortex glutamatergic neuron that selectively expresses Crym, and Gm2164, and Npr3 mRNAs	pCL366
http://purl.obolibrary.org/obo/PCL_0000368	Astro FGFR3 EPHB1	ETNPPL-expressing marmoset primary motor cortex astrocyte	http://purl.obolibrary.org/obo/PCL_0019079	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ETNPPL-expressing marmoset primary motor cortex astrocyte	OBSOLETE. is a marmoset primary motor cortex astrocyte of the cerebral cortex that selectively expresses ETNPPL, and MOXD1, and PLEKHA7 mRNAs	pCL368
http://purl.obolibrary.org/obo/PCL_0000369	Astro FGFR3 GFAP	GFAP-expressing marmoset primary motor cortex astrocyte	http://purl.obolibrary.org/obo/PCL_0019082	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete GFAP-expressing marmoset primary motor cortex astrocyte	OBSOLETE. is a marmoset primary motor cortex astrocyte of the cerebral cortex that selectively expresses GFAP mRNAs	pCL369
http://purl.obolibrary.org/obo/PCL_0000370	Astro FGFR3 NWD1	CCDC129-expressing marmoset primary motor cortex astrocyte	http://purl.obolibrary.org/obo/PCL_0019080	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CCDC129-expressing marmoset primary motor cortex astrocyte	OBSOLETE. is a marmoset primary motor cortex astrocyte of the cerebral cortex that selectively expresses CCDC129, and LOC100406856, and LOC108587679, and NWD1, and SLC1A2 mRNAs	pCL370
http://purl.obolibrary.org/obo/PCL_0000371	Astro FGFR3 RCN2	BMPR1B-expressing marmoset primary motor cortex astrocyte	http://purl.obolibrary.org/obo/PCL_0019081	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete BMPR1B-expressing marmoset primary motor cortex astrocyte	OBSOLETE. is a marmoset primary motor cortex astrocyte of the cerebral cortex that selectively expresses BMPR1B, and CCDC129, and FABP7, and MOXD1 mRNAs	pCL371
http://purl.obolibrary.org/obo/PCL_0000372	Endo NOSTRIN CXCL12	MECOM-expressing marmoset primary motor cortex endothelial cell	http://purl.obolibrary.org/obo/PCL_0019086	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete MECOM-expressing marmoset primary motor cortex endothelial cell	OBSOLETE. is a marmoset primary motor cortex endothelial cell that selectively expresses MECOM, and SLC7A5 mRNAs	pCL372
http://purl.obolibrary.org/obo/PCL_0000373	Endo NOSTRIN IL1R1	ADGRG6-expressing marmoset primary motor cortex endothelial cell	http://purl.obolibrary.org/obo/PCL_0019085	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ADGRG6-expressing marmoset primary motor cortex endothelial cell	OBSOLETE. is a marmoset primary motor cortex endothelial cell that selectively expresses ADGRG6, and IL1R1 mRNAs	pCL373
http://purl.obolibrary.org/obo/PCL_0000374	Exc FEZF2 ARSJ	THSD4-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019075	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete THSD4-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 6b mouse primary marmoset cortex glutamatergic neuron that selectively expresses HS3ST4, and THSD4 mRNAs	pCL374
http://purl.obolibrary.org/obo/PCL_0000375	Exc FEZF2 CRYM	CHRM2-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019077	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CHRM2-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a layer 5/6 non-pyramidal marmoset primary motor cortex glutamatergic neuron that selectively expresses CHRM2, and HMCN1 mRNAs	pCL375
http://purl.obolibrary.org/obo/PCL_0000376	Exc FEZF2 NRP1	NRP1-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019074	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NRP1-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 6 Corticothalamic marmoset primary motor cortex glutamatergic neuron that selectively expresses HS3ST4, and NRP1 mRNAs	pCL376
http://purl.obolibrary.org/obo/PCL_0000377	Exc FEZF2 PDZRN4	ERG-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019072	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ERG-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. iis a Layer 5 Extratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses ERG, and PDZRN4 mRNAs	pCL377
http://purl.obolibrary.org/obo/PCL_0000378	Exc FEZF2 PIEZO2	FBN2-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019071	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete FBN2-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Extratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses FBN2, and LOC103793569 mRNAs	pCL378
http://purl.obolibrary.org/obo/PCL_0000379	Exc FEZF2 RGS4	BMP5-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019073	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete BMP5-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 6 Corticothalamic marmoset primary motor cortex glutamatergic neuron that selectively expresses BMP5, and HS3ST4 mRNAs	pCL379
http://purl.obolibrary.org/obo/PCL_0000380	Exc RORB ACTA2	FOXP2-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019063	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete FOXP2-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses FOXP2, and RORB, and VWC2L mRNAs	pCL380
http://purl.obolibrary.org/obo/PCL_0000382	Exc RORB CAV3	LOC100408486-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019058	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete LOC100408486-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses LOC100408486 mRNAs	pCL382
http://purl.obolibrary.org/obo/PCL_0000383	Exc RORB CHGA	HS3ST4-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019067	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete HS3ST4-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses HS3ST4, and RCSD1, and RORB, and TOX mRNAs	pCL383
http://purl.obolibrary.org/obo/PCL_0000384	Exc RORB HACL1	AMOTL1-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019068	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete AMOTL1-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses AMOTL1, and CMTM8, and FAM19A1, and NRG1 mRNAs	pCL384
http://purl.obolibrary.org/obo/PCL_0000385	Exc RORB KNL1	VAV3-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019057	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete VAV3-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses VAV3 mRNAs	pCL385
http://purl.obolibrary.org/obo/PCL_0000386	Exc RORB LOC108588466	ARHGAP10-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019054	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ARHGAP10-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 2/3 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses ARHGAP10, and LOC108588466, and PDZD2, and RGS6 mRNAs	pCL386
http://purl.obolibrary.org/obo/PCL_0000387	Exc RORB LOC108593203	VWC2L-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019061	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete VWC2L-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses LOC108593203, and VWC2L mRNAs	pCL387
http://purl.obolibrary.org/obo/PCL_0000388	Exc RORB NDST3	CHST9-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019056	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CHST9-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 2/3 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses CHST9, and DGKG, and KIAA2012 mRNAs	pCL388
http://purl.obolibrary.org/obo/PCL_0000389	Exc RORB PPA2	EYA4-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019066	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete EYA4-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses EYA4, and HS3ST4, and LOC108588895 mRNAs	pCL389
http://purl.obolibrary.org/obo/PCL_0000390	Exc RORB SERPINE2	CHST8-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019055	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CHST8-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 2/3 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses CHST8, and PLA2G4A, and SNTB2 mRNAs	pCL390
http://purl.obolibrary.org/obo/PCL_0000391	Exc RORB SLC38A11	TOX-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019065	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete TOX-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses FOXP2, and SLC38A11, and TOX mRNAs	pCL391
http://purl.obolibrary.org/obo/PCL_0000392	Exc RORB USH1C	SPON1-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019064	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SPON1-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses SPON1, and TMEM163, and USH1C mRNAs	pCL392
http://purl.obolibrary.org/obo/PCL_0000393	Exc THEMIS ANO3	SLC38A11-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019053	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SLC38A11-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 2/3 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses CHST9, and NPFFR2, and SLC38A11, and SLIT3 mRNAs	pCL393
http://purl.obolibrary.org/obo/PCL_0000394	Exc THEMIS ARL13B	EPB41L4A-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019070	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete EPB41L4A-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 5 Extratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses EPB41L4A, and SV2C, and THEMIS mRNAs	pCL394
http://purl.obolibrary.org/obo/PCL_0000395	Exc THEMIS COBL	CNR1-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019060	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CNR1-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 6 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses CNR1, and GABRG1, and IQGAP2, and NFIA mRNAs	pCL395
http://purl.obolibrary.org/obo/PCL_0000396	Exc THEMIS KCTD16	CSGALNACT1-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019059	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CSGALNACT1-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 6 Intratelencephalic marmoset primary motor cortex glutamatergic neuron that selectively expresses CSGALNACT1, and PLXDC2, and PTPRK, and THEMIS mRNAss	pCL396
http://purl.obolibrary.org/obo/PCL_0000397	Exc THEMIS NTNG2	NTNG2-expressing marmoset primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0019076	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NTNG2-expressing marmoset primary motor cortex glutamatergic neuron	OBSOLETE. is a Layer 6 Intratelencephalic that selectively expresses Car3 marmoset primary motor cortex glutamatergic neuron that selectively expresses NTNG2, and PTPRU mRNAs	pCL397
http://purl.obolibrary.org/obo/PCL_0000398	Glia SLC1A3 FBLN5	FBLN5-expressing marmoset primary motor cortex endothelial		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete FBLN5-expressing marmoset primary motor cortex endothelial	OBSOLETE. is a marmoset primary motor cortex endothelial cell that selectively expresses FBLN5 mRNAs	pCL398
http://purl.obolibrary.org/obo/PCL_0000399	Inh GAD1 LOC108589948	THSD7B-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019014	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete THSD7B-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a SNCG-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses LOC108589948, and THSD7B mRNAs	pCL399
http://purl.obolibrary.org/obo/PCL_0000400	Inh GAD1 NPSR1	ALCAM-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019017	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ALCAM-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses ALCAM, and LOC100403193 mRNAs	pCL400
http://purl.obolibrary.org/obo/PCL_0000401	Inh GAD1 PCP4	PATJ-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019013	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete PATJ-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a SNCG-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses PATJ, and THSD7B mRNAs	pCL401
http://purl.obolibrary.org/obo/PCL_0000402	Inh LAMP5 COL5A2	GLIS3-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019002	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete GLIS3-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a LAMP5-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses GLIS3, and TOX3 mRNAs	pCL402
http://purl.obolibrary.org/obo/PCL_0000403	Inh LAMP5 LOC108591196	COL25A1-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019006	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete COL25A1-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a LAMP5-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses COL25A1, and KIT mRNAs	pCL403
http://purl.obolibrary.org/obo/PCL_0000404	Inh LAMP5 TOX2	ALK-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019003	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ALK-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a LAMP5-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses ALK, and RELN, and TOX2 mRNAs	pCL404
http://purl.obolibrary.org/obo/PCL_0000405	Inh LAMP5 TRPC6	TACR1-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019004	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete TACR1-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a LAMP5-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses TACR1, and TRPC6 mRNAs	pCL405
http://purl.obolibrary.org/obo/PCL_0000406	Inh LAMP5 WWP1	NTNG1-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019005	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NTNG1-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a LAMP5-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses KIT, and NTNG1 mRNAs	pCL406
http://purl.obolibrary.org/obo/PCL_0000407	Inh PAX6 ANKRD6	FBN2-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019009	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete FBN2-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a SNCG-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses FBN2, and GPRIN3, and SPACA1 mRNAs	pCL407
http://purl.obolibrary.org/obo/PCL_0000408	Inh PAX6 CDH4	ARHGAP6-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019012	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ARHGAP6-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a SNCG-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses ARHGAP6, and CDH4, and THSD7B mRNAs	pCL408
http://purl.obolibrary.org/obo/PCL_0000409	Inh PAX6 HMBOX1	RELN-expressing marmoset primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0019007	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete RELN-expressing marmoset primary motor cortex GABAergic interneuron	OBSOLETE. is a LAMP5-expressing marmoset primary motor cortex GABAergic interneuron that selectively expresses RELN, and SORCS3 mRNAs	pCL409
