ID	CLASS_TYPE	Evidence	Gross_cell_type	Brain_region	Marker1	Marker2	Marker3	Marker4	Marker5	Marker6	Marker7	Marker8	Marker9	Marker10	Marker11	Marker12	Marker13	Marker14	Marker15	Marker16	Marker17
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_60	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_60	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000028222	ensembl:ENSMUSG00000042589	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000021708	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000031216	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000056427							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_185	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_185	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264											
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_186	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_186	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264											
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_187	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_187	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000034687									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_188	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_188	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000034402	ensembl:ENSMUSG00000034687	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000084890							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_61	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_61	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000034402	ensembl:ENSMUSG00000034687	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000017978	ensembl:ENSMUSG00000073565	ensembl:ENSMUSG00000084890					
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_62	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_62	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000034402	ensembl:ENSMUSG00000034687	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000032564	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000084890	ensembl:ENSMUSG00000004415					
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_189	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_189	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000039037	ensembl:ENSMUSG00000040452	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000035357	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000034687						
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_190	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_190	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000022419	ensembl:ENSMUSG00000039037	ensembl:ENSMUSG00000040452	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000035357	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000034687					
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_64	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_64	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000022419	ensembl:ENSMUSG00000039037	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000040452	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000116610	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000053399	ensembl:ENSMUSG00000003746	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000035357	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000034687		
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_191	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_191	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000045613	ensembl:ENSMUSG00000039037	ensembl:ENSMUSG00000040452	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000034009	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000035357	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000034687	ensembl:ENSMUSG00000055214			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_65	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_65	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000045613	ensembl:ENSMUSG00000039037	ensembl:ENSMUSG00000022425	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000040452	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000034009	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000055214	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000035357	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000017978	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000034687	ensembl:ENSMUSG00000019889
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_66	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_66	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000045613	ensembl:ENSMUSG00000029154	ensembl:ENSMUSG00000039037	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000040452	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000034009	ensembl:ENSMUSG00000036192	ensembl:ENSMUSG00000035357	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264	ensembl:ENSMUSG00000034687	ensembl:ENSMUSG00000055214		
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_192	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_192	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000016918	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000052430	ensembl:ENSMUSG00000036264									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_67	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_67	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000016918	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000021765	ensembl:ENSMUSG00000059857	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000052430	ensembl:ENSMUSG00000036264							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_68	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_68	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000049630	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000016918	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000028909	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000052430	ensembl:ENSMUSG00000036264							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_69	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_69	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000026826	ensembl:ENSMUSG00000042596	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000059203	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_193	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_193	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000022206	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000098760	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264										
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_70	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_70	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000030905	ensembl:ENSMUSG00000022206	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000098760	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_194	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_194	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000022206	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000021541	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000098760	ensembl:ENSMUSG00000068196	ensembl:ENSMUSG00000090125	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_195	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_195	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000020140	ensembl:ENSMUSG00000022206	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000021541	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000098760	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000068196	ensembl:ENSMUSG00000090125	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000022112	ensembl:ENSMUSG00000036264					
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_71	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_71	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000020140	ensembl:ENSMUSG00000022206	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000021541	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000098760	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000068196	ensembl:ENSMUSG00000090125	ensembl:ENSMUSG00000040732	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000022112	ensembl:ENSMUSG00000036264				
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_72	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_72	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000039620	ensembl:ENSMUSG00000020140	ensembl:ENSMUSG00000022206	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000021541	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000042453	ensembl:ENSMUSG00000098760	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000068196	ensembl:ENSMUSG00000090125	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000022112	ensembl:ENSMUSG00000036264			
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_73	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_73	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000022206	ensembl:ENSMUSG00000063626	ensembl:ENSMUSG00000021541	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000098760	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000068196	ensembl:ENSMUSG00000043659	ensembl:ENSMUSG00000090125	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000036264						
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_196	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_196	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851													
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_197	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_197	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_74	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_74	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000034009	ensembl:ENSMUSG00000024517	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000047907									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_198	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_198	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_199	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_199	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_75	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_75	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000066197	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000010651	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000063564									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_200	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_200	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_76	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_76	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000022306	ensembl:ENSMUSG00000059173											
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_201	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_201	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000111765	ensembl:ENSMUSG00000039706	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000022231	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_77	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_77	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000049148	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000111765	ensembl:ENSMUSG00000039706	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000036218	ensembl:ENSMUSG00000022231	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000024517	ensembl:ENSMUSG00000027210	ensembl:ENSMUSG00000059173					
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_78	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_78	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000111765	ensembl:ENSMUSG00000039706	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000022231	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000038331	ensembl:ENSMUSG00000040420	ensembl:ENSMUSG00000059173							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_202	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_202	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000025997	ensembl:ENSMUSG00000111765	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173										
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_79	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_79	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000025997	ensembl:ENSMUSG00000111765	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173										
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_80	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_80	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000026826	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000111765	ensembl:ENSMUSG00000025997	ensembl:ENSMUSG00000029563	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000034009	ensembl:ENSMUSG00000096972	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000047907						
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_203	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_203	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000039714											
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_204	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_204	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000116029	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000039714										
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_81	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_81	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000116029	ensembl:ENSMUSG00000046321	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000052430	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000039714								
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_205	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_205	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000116029	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000039714										
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_206	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_206	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000116029	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000110281	ensembl:ENSMUSG00000039714									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_82	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_82	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000024236	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000116029	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000013766	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000110281	ensembl:ENSMUSG00000039714							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_83	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_83	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000026826	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000116029	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000020000	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000110281	ensembl:ENSMUSG00000039714							
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_84	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_84	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000043556	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000116029	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000039714									
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_85	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_85	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000078591	ensembl:ENSMUSG00000051611	ensembl:ENSMUSG00000027849	ensembl:ENSMUSG00000100851	ensembl:ENSMUSG00000053368	ensembl:ENSMUSG00000059173	ensembl:ENSMUSG00000107384	ensembl:ENSMUSG00000019997	ensembl:ENSMUSG00000039714								
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_207	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_207	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000004151	ensembl:ENSMUSG00000047907															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_208	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_208	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000004151	ensembl:ENSMUSG00000019935	ensembl:ENSMUSG00000047907	ensembl:ENSMUSG00000028031													
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_86	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_86	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000045648	ensembl:ENSMUSG00000039519	ensembl:ENSMUSG00000019935	ensembl:ENSMUSG00000028031	ensembl:ENSMUSG00000004151	ensembl:ENSMUSG00000047907											
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_87	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_87	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000019935	ensembl:ENSMUSG00000028031	ensembl:ENSMUSG00000004151	ensembl:ENSMUSG00000047907	ensembl:ENSMUSG00000035258												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_88	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_88	CL:0000679	UBERON:0001384	ensembl:ENSMUSG00000004151	ensembl:ENSMUSG00000026344	ensembl:ENSMUSG00000047907														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_89	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_89	CL:4023065	UBERON:0001384	ensembl:ENSMUSG00000023800	ensembl:ENSMUSG00000027210															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_90	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_90	CL:4023065	UBERON:0001384	ensembl:ENSMUSG00000098087	ensembl:ENSMUSG00000035551	ensembl:ENSMUSG00000100832														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_91	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_91	CL:0002453	UBERON:0001384																	
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_92	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_92	CL:0000127	UBERON:0001384	ensembl:ENSMUSG00000042489	ensembl:ENSMUSG00000098318															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_211	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_211	CL:0000127	UBERON:0001384	ensembl:ENSMUSG00000036949	ensembl:ENSMUSG00000021318															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_93	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_93	CL:0000127	UBERON:0001384	ensembl:ENSMUSG00000036949	ensembl:ENSMUSG00000021318	ensembl:ENSMUSG00000026697														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_94	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_94	CL:0000127	UBERON:0001384	ensembl:ENSMUSG00000021318	ensembl:ENSMUSG00000030235	ensembl:ENSMUSG00000036949	ensembl:ENSMUSG00000025537													
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_213	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_213	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000020422	ensembl:ENSMUSG00000115529															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_214	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_214	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000020422	ensembl:ENSMUSG00000115529	ensembl:ENSMUSG00000013523														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_95	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_95	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000024985	ensembl:ENSMUSG00000020422	ensembl:ENSMUSG00000115529	ensembl:ENSMUSG00000013523													
