AS/1	AS/1/LABEL	AS/1/ID	AS/2	AS/2/LABEL	AS/2/ID	AS/3	AS/3/LABEL	AS/3/ID	AS/4	AS/4/LABEL	AS/4/ID	AS/5	AS/5/LABEL	AS/5/ID	AS/6	AS/6/LABEL	AS/6/ID	AS/7	AS/7/LABEL	AS/7/ID	CT/1	CT/1/LABEL	CT/1/ID	CT/1/NOTES	CT/2	CT/2/LABEL	CT/2/ID	CT/3	CT/3/LABEL	CT/3/ID	All Gene Biomarkers	BGene/1	BGene/1/LABEL	BGene/1/ID	BGene/2	BGene/2/LABEL	BGene/2/ID	BGene/3	BGene/3/LABEL	BGene/3/ID	BGene/4	BGene/4/LABEL	BGene/4/ID	BGene/5	BGene/5/LABEL	BGene/5/ID	BGene/6	BGene/6/LABEL	BGene/6/ID	FTU/1	FTU/1/LABEL	FTU/1/ID	REF/1	REF/1/DOI	REF/1/NOTES	REF/2	REF/2/DOI	REF/2/NOTES
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L6 FEZF2 POGK			Being added to Brain Standards Ontology							ADD3_AS1, LOC100132891, PCOLCE2	ADD3_AS1			LOC100132891			PCOLCE2																				
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L5 FEZF2 CSN1S1			Being added to Brain Standards Ontology							LOC105373592, OPN4, VAT1L	LOC105373592			OPN4			VAT1L																				
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L3-5 FEZF2 ASGR2			Being added to Brain Standards Ontology							LOC105376457, OR51E2	LOC105376457			OR51E2																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L3-5 FEZF2 LINC01107			Being added to Brain Standards Ontology							BTNL9, EDNRB	BTNL9			EDNRB																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L5 FEZF2 PKD2L1			Being added to Brain Standards Ontology							NPSR1_AS1, VGLL3	NPSR1_AS1			VGLL3																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L5 FEZF2 NREP-AS1			Being added to Brain Standards Ontology							ADAMTS12, CD36, LOC105370315	ADAMTS12			CD36			LOC105370315																				
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L5 FEZF2 RNF144A-AS1			Being added to Brain Standards Ontology							CD36, LOC105369818, LOC105370019	CD36			LOC105369818			LOC105370019																				
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L5-6 FEZF2 IFNG-AS1			Being added to Brain Standards Ontology							LOC105369818, NPSR1_AS1	LOC105369818			NPSR1_AS1																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Exc L5-6 FEZF2 LPO			Being added to Brain Standards Ontology							LOC101928114, LOC105376372	LOC101928114			LOC105376372																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	OPC L1-6 PDGFRA COL20A1			Being added to Brain Standards Ontology							FAM222A, KIF25, TGFA	FAM222A			KIF25			TGFA																				
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Oligo L2-6 OPALIN MAP6D1			Being added to Brain Standards Ontology							ENPP2, LOC101927459	ENPP2			LOC101927459																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Oligo L3-6 OPALIN ENPP6			Being added to Brain Standards Ontology							ENPP2, LINC01378, MBP, ST18	ENPP2			LINC01378			MBP			ST18																	
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Oligo L2-6 OPALIN FTH1P3			Being added to Brain Standards Ontology							STK32A, VCAN	STK32A			VCAN																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Oligo L5-6 OPALIN LDLRAP1			Being added to Brain Standards Ontology							LOC105376917, OPALIN, RNF219_AS1	LOC105376917			OPALIN			RNF219_AS1																				
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Astro L1-6 FGFR3 AQP1			Being added to Brain Standards Ontology							TNC	TNC																										
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Astro L1 FGFR3 SERPINI2			Being added to Brain Standards Ontology							CFAP47, WDR49	CFAP47			WDR49																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Astro L1-6 FGFR3 PLCG1			Being added to Brain Standards Ontology							COL5A3, LOC105376917	COL5A3			LOC105376917																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Endo L2-5 NOSTRIN SRGN			Being added to Brain Standards Ontology							CLDN5	CLDN5																										
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	VLMC L1-5 PDGFRA COLEC12			Being added to Brain Standards Ontology							COL1A2, COLEC12	COL1A2			COLEC12																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	precentral gyrus	precentral gyrus	UBERON:0002703	Primary motor cortex	Primary motor cortex	UBERON:0001384	Micro L1-6 TYROBP CD74			Being added to Brain Standards Ontology							APBB1IP, P2RY12	APBB1IP			P2RY12																							
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	superior frontal gyrus	superior frontal gyrus	UBERON:0002661																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	middle frontal gyrus	middle frontal gyrus	UBERON:0002702																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	inferior frontal gyrus	inferior frontal gyrus	UBERON:0002998	inferior frontal gyrus, triangular part	riangular part of inferior frontal gyrus	UBERON:0002629																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	inferior frontal gyrus	inferior frontal gyrus	UBERON:0002998	inferior frontal gyrus, opercular part	opercular part of inferior frontal gyrus	UBERON:0002980																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	inferior frontal gyrus	inferior frontal gyrus	UBERON:0002998	inferior frontal gyrus, orbital part	orbital part of inferior frontal gyrus	UBERON:0002624																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	gyrus rectus (straight gyrus)	gyrus rectus	UBERON:0004671																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	medial orbital gyrus	medial orbital gyrus	UBERON:0002570																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	anterior intermediate orbital gyrus	intermediate orbital gyrus	UBERON:0002644																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	posterior intermediate orbital gyrus	intermediate orbital gyrus	UBERON:0002644																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	lateral orbital gyrus	lateral orbital gyrus	UBERON:0002564																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	paracentral lobule, rostral part	anterior segment of paracentral lobule	UBERON:0035932																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	paracingulate gyrus	paracingulate gyrus	UBERON:0022398																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	frontal operculum	frontal operculum	UBERON:0002947																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	orbital operculum	orbital operculum	UBERON:0002593																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	rostral gyrus	rostral gyrus	UBERON:0019280	superior rostral gyrus	superior rostral gyrus	UBERON:0019279																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	rostral gyrus	rostral gyrus	UBERON:0019280	inferior rostral gyrus	inferior rostral gyrus	UBERON:0019278																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	lateral olfactory gyrus	piriform cortex	UBERON:0004725																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	frontomarginal gyrus																																											
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	frontal lobe	frontal lobe	UBERON:0016525	frontal pole	frontal pole	UBERON:0002795																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	parietal lobe	parietal lobe	UBERON:0001872	postcentral gyrus	postcentral gyrus	UBERON:0002581																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	parietal lobe	parietal lobe	UBERON:0001872	supraparietal lobule																																											
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	parietal lobe	parietal lobe	UBERON:0001872	inferior parietal lobule			supramarginal gyrus	supramarginal gyrus	UBERON:0002688																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	parietal lobe	parietal lobe	UBERON:0001872	inferior parietal lobule			angular gyrus	angular gyrus	UBERON:0002686																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	parietal lobe	parietal lobe	UBERON:0001872	precuneus	precuneus cortex	UBERON:0006093																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	parietal lobe	parietal lobe	UBERON:0001872	paracentral lobule, caudal part																																											
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	parietal lobe	parietal lobe	UBERON:0001872	parietal operculum	parietal operculum	UBERON:0002911																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	superior temporal gyrus	superior temporal gyrus	UBERON:0002769																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	middle temporal gyrus	middle temporal gyrus	UBERON:0002771																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	inferior temporal gyrus	inferior temporal gyrus	UBERON:0002751																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	occipitotemporal (fusiform) gyrus, temporal part	occipital fusiform gyrus	UBERON:0022364	perirhinal gyrus ( rostral part of FuGt)	perirhinal cortex	UBERON:0006083																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	transverse temporal gyrus (Heschl's gyrus)			rostral (anterior) transverse temporal gyrus	anterior transverse temporal gyrus	UBERON:0002773																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	transverse temporal gyrus (Heschl's gyrus)			caudal (posterior) transverse temporal gyrus	posterior transverse temporal gyrus	UBERON:0002774																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	planum temporale	planum temporale	UBERON:0022268																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	temporal pole	temporal pole	UBERON:0002576	perirhinal lobule																																								
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	temporal lobe	temporal lobe	UBERON:0001871	planum polare	planum polare	UBERON:0023861																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	occipital pole	occipital pole	UBERON:0002902																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	occipitoparietal transition region																																											
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	occipitotemporal transition region																																											
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	cuneus	cuneus cortex	UBERON:0006092																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	lingual gyrus	lingual gyrus	UBERON:0002943																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	occipitotemporal (fusiform) gyrus, occipital part																																											
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	inferior occipital gyrus	inferior occipital gyrus	UBERON:0014608																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	occipital lobe	occipital lobe	UBERON:0002021	superior occipital gyrus	superior occipital gyrus	UBERON:0002948																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	insular lobe	insula	UBERON:0002022	long insular gyri	insular cortex	UBERON:0034891																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	insular lobe	insula	UBERON:0002022	short insular gyri	insular cortex	UBERON:0034891																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	cingulate gyrus	cingulate gyrus	UBERON:0002967	cingulate gyrus, rostral (anterior) part	anterior cingulate gyrus	UBERON:0002756																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	cingulate gyrus	cingulate gyrus	UBERON:0002967	cingulate gyrus, caudal (posterior) part	posterior cingulate gyrus	UBERON:0002740																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	cingulate gyrus	cingulate gyrus	UBERON:0002967	cingulate gyrus, retrospleninal part																																								
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	cingulo-parahippocampal isthmus	isthmus of cingulate gyrus	UBERON:0002738																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	subcallosal gyrus (parolfactory gyrus)	subcallosal area	UBERON:0003020																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	paraterminal gyrus	paraterminal gyrus	UBERON:0002603																																									
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	parahippocampal gyrus	parahippocampal gyrus	UBERON:0002973	anterior parahippocampal gyrus	anterior parahippocampal gyrus	UBERON:0022383																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	parahippocampal gyrus	parahippocampal gyrus	UBERON:0002973	posterior parahippocampal gyrus	posterior parahippocampal gyrus	UBERON:0002657																																						
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	parahippocampal gyrus	parahippocampal gyrus	UBERON:0002973	uncus of parahippocampal gyrus																																								
brain	brain	UBERON:0000955	forebrain (prosencephalon)	forebrain	UBERON:0001890	gray matter of forebrain	gray matter of forebrain	UBERON:0019264	cerebral cortex	cerebral cortex	UBERON:0000956	limbic lobe	limbic lobe	UBERON:0002600	hippocampal gyrus (formation)			head of hippocampus																																								
